GEO_ID,value,MarginOfError,state,county,block group,tract,variable_code,variable_name,variable_category,year_sample,sample_level,dataset,census_geom_year,TRPAID,NEIGHBORHOOD
06017030201,123.0,34,06,017,,030201,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060170302012020,South Lake Tahoe
06017030202,0.0,13,06,017,,030202,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060170302022020,South Lake Tahoe
06017030301,0.0,13,06,017,,030301,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060170303012020,South Lake Tahoe
06017030302,13.0,2,06,017,,030302,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060170303022020,South Lake Tahoe
06017030402,98.0,12,06,017,,030402,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060170304022020,South Lake Tahoe
06017030403,0.0,13,06,017,,030403,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060170304032020,South Lake Tahoe
06017030404,37.0,4,06,017,,030404,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060170304042020,South Lake Tahoe
06017030502,3.0,2,06,017,,030502,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060170305022020,Meyers
06017030504,3.0,4,06,017,,030504,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060170305042020,South Lake Tahoe
06017030506,0.0,13,06,017,,030506,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060170305062020,Meyers
06017030507,126.0,11,06,017,,030507,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060170305072020,Meyers
06017031601,0.0,13,06,017,,031601,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060170316012020,South Lake Tahoe
06017031602,23.0,4,06,017,,031602,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060170316022020,South Lake Tahoe
06017032001,0.0,13,06,017,,032001,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060170320012020,Tahoma
06017032002,55.0,8,06,017,,032002,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060170320022020,Tahoma
06061020104,2.0,3,06,061,,020104,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060610201042020,Dollar Hill
06061020105,0.0,13,06,061,,020105,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060610201052020,Carnelian Bay
06061020106,0.0,13,06,061,,020106,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060610201062020,Tahoe Vista
06061020107,0.0,13,06,061,,020107,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060610201072020,Kings Beach
06061022100,0.0,13,06,061,,022100,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060610221002020,Tahoe Pines
06061022200,19.0,4,06,061,,022200,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060610222002020,Tahoe City
06061022300,4.0,2,06,061,,022300,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,060610223002020,Homewood
32005001600,0.0,14,32,005,,001600,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,320050016002020,East Shore Douglas County
32005001700,0.0,14,32,005,,001700,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,320050017002020,East Shore Douglas County
32005001800,0.0,14,32,005,,001800,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,320050018002020,East Shore Douglas County
32031003305,9.0,6,32,031,,003305,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,320310033052020,Incline Village and Crystal Bay
32031003306,0.0,14,32,031,,003306,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,320310033062020,Incline Village and Crystal Bay
32031003307,196.0,11,32,031,,003307,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,320310033072020,Incline Village and Crystal Bay
32031003308,0.0,14,32,031,,003308,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,320310033082020,Incline Village and Crystal Bay
32031003310,0.0,14,32,031,,003310,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,320310033102020,Incline Village and Crystal Bay
32031003311,0.0,14,32,031,,003311,B26001_001E,Group Quarters Population,Group Quarters,2022,tract,acs/acs5,2020,320310033112020,Incline Village and Crystal Bay
060170302011,38.5,9.5,06,017,1,030201,B01002_003E,Median Age Female,Age,2022,block group,acs/acs5,2020,0601703020112020,
060170302012,40.4,16.6,06,017,2,030201,B01002_003E,Median Age Female,Age,2022,block group,acs/acs5,2020,0601703020122020,
060170302013,43.6,21.7,06,017,3,030201,B01002_003E,Median Age Female,Age,2022,block group,acs/acs5,2020,0601703020132020,
060170302021,54.5,34.6,06,017,1,030202,B01002_003E,Median Age Female,Age,2022,block group,acs/acs5,2020,0601703020212020,
060170302022,40.1,11.4,06,017,2,030202,B01002_003E,Median Age Female,Age,2022,block group,acs/acs5,2020,0601703020222020,
