GEO_ID,value,MarginOfError,state,county,block group,tract,variable_code,variable_name,variable_category,year_sample,sample_level,dataset,census_geom_year,TRPAID,NEIGHBORHOOD
06017030201,462.0,135,06,017,,030201,B25012_010E,Total Renter Occupied Housholds by Presence of Children,Tenure by Prescence of Children,2022,tract,acs/acs5,2020,060170302012020,South Lake Tahoe
06017030202,480.0,124,06,017,,030202,B25012_010E,Total Renter Occupied Housholds by Presence of Children,Tenure by Prescence of Children,2022,tract,acs/acs5,2020,060170302022020,South Lake Tahoe
06017030301,748.0,210,06,017,,030301,B25012_010E,Total Renter Occupied Housholds by Presence of Children,Tenure by Prescence of Children,2022,tract,acs/acs5,2020,060170303012020,South Lake Tahoe
06017030302,918.0,226,06,017,,030302,B25012_010E,Total Renter Occupied Housholds by Presence of Children,Tenure by Prescence of Children,2022,tract,acs/acs5,2020,060170303022020,South Lake Tahoe
06017030402,860.0,205,06,017,,030402,B25012_010E,Total Renter Occupied Housholds by Presence of Children,Tenure by Prescence of Children,2022,tract,acs/acs5,2020,060170304022020,South Lake Tahoe
06017030403,128.0,65,06,017,,030403,B25012_010E,Total Renter Occupied Housholds by Presence of Children,Tenure by Prescence of Children,2022,tract,acs/acs5,2020,060170304032020,South Lake Tahoe
06017030404,380.0,130,06,017,,030404,B25012_010E,Total Renter Occupied Housholds by Presence of Children,Tenure by Prescence of Children,2022,tract,acs/acs5,2020,060170304042020,South Lake Tahoe
06017030502,152.0,84,06,017,,030502,B25012_010E,Total Renter Occupied Housholds by Presence of Children,Tenure by Prescence of Children,2022,tract,acs/acs5,2020,060170305022020,Meyers
06017030504,153.0,85,06,017,,030504,B25012_010E,Total Renter Occupied Housholds by Presence of Children,Tenure by Prescence of Children,2022,tract,acs/acs5,2020,060170305042020,South Lake Tahoe
06017030506,28.0,27,06,017,,030506,B25012_010E,Total Renter Occupied Housholds by Presence of Children,Tenure by Prescence of Children,2022,tract,acs/acs5,2020,060170305062020,Meyers
06017030507,38.0,35,06,017,,030507,B25012_010E,Total Renter Occupied Housholds by Presence of Children,Tenure by Prescence of Children,2022,tract,acs/acs5,2020,060170305072020,Meyers
06017031601,659.0,126,06,017,,031601,B25012_010E,Total Renter Occupied Housholds by Presence of Children,Tenure by Prescence of Children,2022,tract,acs/acs5,2020,060170316012020,South Lake Tahoe
