GEO_ID,value,MarginOfError,state,county,tract,block group,variable_code,variable_name,variable_category,year_sample,sample_level,dataset,census_geom_year,TRPAID,NEIGHBORHOOD
060170316011,16.0,,06,017,031601,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703160112020,
060170316012,14.0,,06,017,031601,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703160122020,
060170316013,11.0,,06,017,031601,3,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703160132020,
060170316021,34.0,,06,017,031602,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703160212020,
060170316022,32.0,,06,017,031602,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703160222020,
060170320011,53.0,,06,017,032001,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703200112020,
060170320021,41.0,,06,017,032002,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703200212020,
060170320022,5.0,,06,017,032002,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703200222020,
060170302013,20.0,,06,017,030201,3,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703020132020,
060170302011,36.0,,06,017,030201,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703020112020,
060170302012,58.0,,06,017,030201,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703020122020,
060170302021,54.0,,06,017,030202,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703020212020,
060170302022,23.0,,06,017,030202,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703020222020,
060170302023,8.0,,06,017,030202,3,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703020232020,
060170303011,43.0,,06,017,030301,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030112020,
060170303012,46.0,,06,017,030301,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030122020,
060170303013,47.0,,06,017,030301,3,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030132020,
060170303021,42.0,,06,017,030302,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030212020,
060170303022,25.0,,06,017,030302,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030222020,
060170303023,52.0,,06,017,030302,3,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030232020,
060170303024,22.0,,06,017,030302,4,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030242020,
060170304021,49.0,,06,017,030402,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040212020,
060170304022,30.0,,06,017,030402,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040222020,
060170304023,19.0,,06,017,030402,3,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040232020,
060170304024,87.0,,06,017,030402,4,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040242020,
060170304025,27.0,,06,017,030402,5,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040252020,
060170304031,55.0,,06,017,030403,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040312020,
060170304032,46.0,,06,017,030403,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040322020,
060170304033,35.0,,06,017,030403,3,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040332020,
060170304041,56.0,,06,017,030404,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040412020,
060170304042,60.0,,06,017,030404,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040422020,
060170304043,47.0,,06,017,030404,3,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040432020,
060170305021,57.0,,06,017,030502,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050212020,
060170305022,30.0,,06,017,030502,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050222020,
060170305023,82.0,,06,017,030502,3,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050232020,
060170305024,29.0,,06,017,030502,4,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050242020,
060170305041,88.0,,06,017,030504,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050412020,
060170305042,48.0,,06,017,030504,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050422020,
060170305043,63.0,,06,017,030504,3,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050432020,
060170305072,59.0,,06,017,030507,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050722020,
060170305061,64.0,,06,017,030506,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050612020,
060170305071,54.0,,06,017,030507,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050712020,
060170305073,27.0,,06,017,030507,3,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050732020,
060610201041,55.0,,06,061,020104,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102010412020,
060610201042,24.0,,06,061,020104,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102010422020,
060610201043,36.0,,06,061,020104,3,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102010432020,
060610201051,56.0,,06,061,020105,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102010512020,
060610201052,75.0,,06,061,020105,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102010522020,
060610201061,53.0,,06,061,020106,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102010612020,
060610201062,70.0,,06,061,020106,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102010622020,
060610201071,73.0,,06,061,020107,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102010712020,
060610201072,54.0,,06,061,020107,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102010722020,
060610201073,11.0,,06,061,020107,3,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102010732020,
060610221001,60.0,,06,061,022100,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102210012020,
060610221002,17.0,,06,061,022100,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102210022020,
060610222001,19.0,,06,061,022200,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102220012020,
060610222002,45.0,,06,061,022200,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102220022020,
060610223001,24.0,,06,061,022300,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102230012020,
060610223002,42.0,,06,061,022300,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102230022020,
320050016001,65.0,,32,005,001600,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3200500160012020,
320050016002,117.0,,32,005,001600,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3200500160022020,
320050017001,86.0,,32,005,001700,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3200500170012020,
320050017002,13.0,,32,005,001700,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3200500170022020,
320050018001,115.0,,32,005,001800,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3200500180012020,
320050018002,115.0,,32,005,001800,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3200500180022020,
320310033051,94.0,,32,031,003305,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100330512020,
320310033061,48.0,,32,031,003306,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100330612020,
320310033062,52.0,,32,031,003306,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100330622020,
320310033071,34.0,,32,031,003307,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100330712020,
320310033072,42.0,,32,031,003307,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100330722020,
320310033081,52.0,,32,031,003308,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100330812020,
320310033082,83.0,,32,031,003308,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100330822020,
320310033083,55.0,,32,031,003308,3,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100330832020,
320310033101,59.0,,32,031,003310,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100331012020,
320310033102,71.0,,32,031,003310,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100331022020,
320310033111,87.0,,32,031,003311,1,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100331112020,
320310033112,72.0,,32,031,003311,2,H12_003N,Owner Occupied 1 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100331122020,
060170316011,13.0,,06,017,031601,1,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703160112020,
060170316012,15.0,,06,017,031601,2,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703160122020,
060170316013,11.0,,06,017,031601,3,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703160132020,
060170316021,42.0,,06,017,031602,1,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703160212020,
060170316022,41.0,,06,017,031602,2,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703160222020,
060170320011,95.0,,06,017,032001,1,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703200112020,
060170320021,40.0,,06,017,032002,1,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703200212020,
060170320022,8.0,,06,017,032002,2,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703200222020,
060170302013,26.0,,06,017,030201,3,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703020132020,
060170302011,55.0,,06,017,030201,1,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703020112020,
060170302012,79.0,,06,017,030201,2,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703020122020,
060170302021,63.0,,06,017,030202,1,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703020212020,
060170302022,26.0,,06,017,030202,2,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703020222020,
060170302023,31.0,,06,017,030202,3,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703020232020,
060170303011,46.0,,06,017,030301,1,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030112020,
060170303012,68.0,,06,017,030301,2,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030122020,
060170303013,50.0,,06,017,030301,3,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030132020,
060170303021,67.0,,06,017,030302,1,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030212020,
060170303022,67.0,,06,017,030302,2,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030222020,
060170303023,37.0,,06,017,030302,3,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030232020,
060170303024,22.0,,06,017,030302,4,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030242020,
060170304021,75.0,,06,017,030402,1,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040212020,
060170304022,29.0,,06,017,030402,2,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040222020,
060170304023,43.0,,06,017,030402,3,H12_004N,Owner Occupied 2 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040232020,
