GEO_ID,value,MarginOfError,state,county,tract,block group,variable_code,variable_name,variable_category,year_sample,sample_level,dataset,census_geom_year,TRPAID,NEIGHBORHOOD
060170302001,12.0,,06,017,030200,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703020012010,
060170302002,8.0,,06,017,030200,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703020022010,
060170302003,5.0,,06,017,030200,3,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703020032010,
060170302004,3.0,,06,017,030200,4,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703020042010,
060170302005,6.0,,06,017,030200,5,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703020052010,
060170303011,5.0,,06,017,030301,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030112010,
060170303012,9.0,,06,017,030301,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030122010,
060170303013,6.0,,06,017,030301,3,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030132010,
060170303021,8.0,,06,017,030302,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030212010,
060170303022,4.0,,06,017,030302,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030222010,
060170303023,3.0,,06,017,030302,3,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030232010,
060170303024,1.0,,06,017,030302,4,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030242010,
060170304011,7.0,,06,017,030401,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040112010,
060170304012,4.0,,06,017,030401,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040122010,
060170304013,0.0,,06,017,030401,3,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040132010,
060170304014,6.0,,06,017,030401,4,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040142010,
060170304015,4.0,,06,017,030401,5,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040152010,
060170304021,2.0,,06,017,030402,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040212010,
060170304022,0.0,,06,017,030402,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040222010,
060170304023,7.0,,06,017,030402,3,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040232010,
060170304024,8.0,,06,017,030402,4,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040242010,
060170304025,3.0,,06,017,030402,5,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040252010,
060170305021,12.0,,06,017,030502,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703050212010,
060170305022,4.0,,06,017,030502,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703050222010,
060170305023,3.0,,06,017,030502,3,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703050232010,
060170305041,10.0,,06,017,030504,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703050412010,
060170305042,5.0,,06,017,030504,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703050422010,
060170305043,10.0,,06,017,030504,3,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703050432010,
060170305051,6.0,,06,017,030505,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703050512010,
060170305052,12.0,,06,017,030505,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703050522010,
060170305053,12.0,,06,017,030505,3,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703050532010,
060170316001,6.0,,06,017,031600,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703160012010,
060170316002,1.0,,06,017,031600,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703160022010,
060170316003,0.0,,06,017,031600,3,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703160032010,
060170316004,2.0,,06,017,031600,4,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703160042010,
060170316005,5.0,,06,017,031600,5,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703160052010,
060170320001,1.0,,06,017,032000,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703200012010,
060170320002,0.0,,06,017,032000,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703200022010,
060170320003,2.0,,06,017,032000,3,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703200032010,
060610201041,0.0,,06,061,020104,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010412010,
060610201042,6.0,,06,061,020104,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010422010,
060610201043,7.0,,06,061,020104,3,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010432010,
060610201051,3.0,,06,061,020105,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010512010,
060610201052,5.0,,06,061,020105,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010522010,
060610201061,17.0,,06,061,020106,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010612010,
060610201062,7.0,,06,061,020106,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010622010,
060610201071,18.0,,06,061,020107,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010712010,
060610201072,8.0,,06,061,020107,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010722010,
060610201073,4.0,,06,061,020107,3,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010732010,
060610221001,5.0,,06,061,022100,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102210012010,
060610221002,1.0,,06,061,022100,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102210022010,
060610222001,5.0,,06,061,022200,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102220012010,
060610222002,0.0,,06,061,022200,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102220022010,
060610223001,1.0,,06,061,022300,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102230012010,
060610223002,5.0,,06,061,022300,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102230022010,
320050016001,2.0,,32,005,001600,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3200500160012010,
320050016002,4.0,,32,005,001600,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3200500160022010,
320050017001,4.0,,32,005,001700,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3200500170012010,
320050017002,2.0,,32,005,001700,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3200500170022010,
320050018001,7.0,,32,005,001800,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3200500180012010,
320050018002,5.0,,32,005,001800,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3200500180022010,
320310033051,15.0,,32,031,003305,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330512010,
320310033061,0.0,,32,031,003306,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330612010,
320310033062,7.0,,32,031,003306,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330622010,
320310033071,0.0,,32,031,003307,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330712010,
320310033072,9.0,,32,031,003307,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330722010,
320310033081,11.0,,32,031,003308,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330812010,
320310033082,11.0,,32,031,003308,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330822010,
320310033083,4.0,,32,031,003308,3,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330832010,
320310033091,3.0,,32,031,003309,1,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330912010,
320310033092,9.0,,32,031,003309,2,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330922010,
320310033093,0.0,,32,031,003309,3,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330932010,
320310033094,1.0,,32,031,003309,4,H016007,Owner Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330942010,
060170302001,2.0,,06,017,030200,1,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703020012010,
060170302002,3.0,,06,017,030200,2,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703020022010,
060170302003,4.0,,06,017,030200,3,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703020032010,
060170302004,4.0,,06,017,030200,4,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703020042010,
060170302005,1.0,,06,017,030200,5,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703020052010,
060170303011,5.0,,06,017,030301,1,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030112010,
060170303012,1.0,,06,017,030301,2,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030122010,
060170303013,3.0,,06,017,030301,3,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030132010,
060170303021,2.0,,06,017,030302,1,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030212010,
060170303022,0.0,,06,017,030302,2,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030222010,
060170303023,4.0,,06,017,030302,3,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030232010,
060170303024,0.0,,06,017,030302,4,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030242010,
060170304011,1.0,,06,017,030401,1,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040112010,
060170304012,1.0,,06,017,030401,2,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040122010,
060170304013,2.0,,06,017,030401,3,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040132010,
060170304014,3.0,,06,017,030401,4,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040142010,
060170304015,1.0,,06,017,030401,5,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040152010,
060170304021,0.0,,06,017,030402,1,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040212010,
060170304022,1.0,,06,017,030402,2,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040222010,
060170304023,2.0,,06,017,030402,3,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040232010,
060170304024,1.0,,06,017,030402,4,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040242010,
060170304025,1.0,,06,017,030402,5,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040252010,
060170305021,1.0,,06,017,030502,1,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703050212010,
060170305022,1.0,,06,017,030502,2,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703050222010,
060170305023,4.0,,06,017,030502,3,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703050232010,
060170305041,2.0,,06,017,030504,1,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703050412010,
060170305042,1.0,,06,017,030504,2,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703050422010,
060170305043,2.0,,06,017,030504,3,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703050432010,
060170305051,2.0,,06,017,030505,1,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703050512010,
060170305052,4.0,,06,017,030505,2,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703050522010,
060170305053,3.0,,06,017,030505,3,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703050532010,
060170316001,0.0,,06,017,031600,1,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703160012010,
060170316002,0.0,,06,017,031600,2,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703160022010,
060170316003,0.0,,06,017,031600,3,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703160032010,
060170316004,1.0,,06,017,031600,4,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703160042010,
060170316005,3.0,,06,017,031600,5,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703160052010,
060170320001,1.0,,06,017,032000,1,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703200012010,
060170320002,0.0,,06,017,032000,2,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703200022010,
060170320003,0.0,,06,017,032000,3,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703200032010,
060610201041,0.0,,06,061,020104,1,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010412010,
060610201042,0.0,,06,061,020104,2,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010422010,
060610201043,0.0,,06,061,020104,3,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010432010,
060610201051,0.0,,06,061,020105,1,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010512010,
060610201052,0.0,,06,061,020105,2,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010522010,
060610201061,6.0,,06,061,020106,1,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010612010,
060610201062,0.0,,06,061,020106,2,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010622010,
060610201071,9.0,,06,061,020107,1,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010712010,
060610201072,8.0,,06,061,020107,2,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010722010,
060610201073,2.0,,06,061,020107,3,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010732010,
060610221001,1.0,,06,061,022100,1,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102210012010,
060610221002,0.0,,06,061,022100,2,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102210022010,
060610222001,3.0,,06,061,022200,1,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102220012010,
060610222002,0.0,,06,061,022200,2,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102220022010,
060610223001,0.0,,06,061,022300,1,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102230012010,
060610223002,0.0,,06,061,022300,2,H016008,Owner Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102230022010,
