GEO_ID,value,MarginOfError,state,county,tract,block group,variable_code,variable_name,variable_category,year_sample,sample_level,dataset,census_geom_year,TRPAID,NEIGHBORHOOD
060170302011,0.0,13,06,017,030201,1,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703020112020,
060170302012,63.0,88,06,017,030201,2,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703020122020,
060170302013,73.0,84,06,017,030201,3,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703020132020,
060170302021,7.0,13,06,017,030202,1,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703020212020,
060170302022,0.0,13,06,017,030202,2,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703020222020,
060170302023,0.0,13,06,017,030202,3,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703020232020,
060170303011,0.0,13,06,017,030301,1,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703030112020,
060170303012,9.0,12,06,017,030301,2,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703030122020,
060170303013,12.0,18,06,017,030301,3,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703030132020,
060170303021,72.0,38,06,017,030302,1,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703030212020,
060170303022,0.0,13,06,017,030302,2,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703030222020,
060170303023,0.0,13,06,017,030302,3,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703030232020,
060170303024,0.0,13,06,017,030302,4,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703030242020,
060170304021,30.0,44,06,017,030402,1,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703040212020,
060170304022,0.0,13,06,017,030402,2,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703040222020,
060170304023,14.0,23,06,017,030402,3,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703040232020,
060170304024,60.0,55,06,017,030402,4,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703040242020,
060170304025,19.0,31,06,017,030402,5,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703040252020,
060170304031,12.0,16,06,017,030403,1,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703040312020,
060170304032,10.0,15,06,017,030403,2,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703040322020,
060170304033,17.0,22,06,017,030403,3,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703040332020,
060170304041,10.0,15,06,017,030404,1,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703040412020,
060170304042,84.0,87,06,017,030404,2,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703040422020,
060170304043,31.0,31,06,017,030404,3,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703040432020,
060170305021,0.0,13,06,017,030502,1,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703050212020,
060170305022,41.0,44,06,017,030502,2,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703050222020,
060170305023,34.0,40,06,017,030502,3,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703050232020,
060170305024,0.0,13,06,017,030502,4,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703050242020,
060170305041,67.0,37,06,017,030504,1,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703050412020,
060170305042,4.0,7,06,017,030504,2,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703050422020,
060170305043,17.0,19,06,017,030504,3,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703050432020,
060170305061,49.0,35,06,017,030506,1,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703050612020,
060170305071,8.0,12,06,017,030507,1,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703050712020,
060170305072,42.0,31,06,017,030507,2,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703050722020,
060170305073,0.0,13,06,017,030507,3,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703050732020,
060170316011,0.0,13,06,017,031601,1,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703160112020,
060170316012,0.0,13,06,017,031601,2,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703160122020,
060170316013,0.0,13,06,017,031601,3,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703160132020,
060170316021,0.0,13,06,017,031602,1,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703160212020,
060170316022,0.0,13,06,017,031602,2,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703160222020,
060170320011,11.0,10,06,017,032001,1,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703200112020,
060170320021,0.0,13,06,017,032002,1,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703200212020,
060170320022,0.0,13,06,017,032002,2,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0601703200222020,
060610201041,0.0,13,06,061,020104,1,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0606102010412020,
060610201042,10.0,14,06,061,020104,2,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0606102010422020,
060610201043,10.0,20,06,061,020104,3,B25009_006E,Owner Occupied 4 person household,Tenure by Household Size,2022,block group,acs/acs5,2020,0606102010432020,
