GEO_ID,value,MarginOfError,state,county,tract,block group,variable_code,variable_name,variable_category,year_sample,sample_level,dataset,census_geom_year,TRPAID,NEIGHBORHOOD
060170302001,476.0,,06,017,030200,1,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703020012010,
060170302002,418.0,,06,017,030200,2,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703020022010,
060170302003,337.0,,06,017,030200,3,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703020032010,
060170302004,215.0,,06,017,030200,4,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703020042010,
060170302005,241.0,,06,017,030200,5,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703020052010,
060170303011,310.0,,06,017,030301,1,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030112010,
060170303012,461.0,,06,017,030301,2,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030122010,
060170303013,291.0,,06,017,030301,3,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030132010,
060170303021,333.0,,06,017,030302,1,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030212010,
060170303022,357.0,,06,017,030302,2,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030222010,
060170303023,299.0,,06,017,030302,3,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030232010,
060170303024,302.0,,06,017,030302,4,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703030242010,
060170304011,389.0,,06,017,030401,1,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040112010,
060170304012,416.0,,06,017,030401,2,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040122010,
060170304013,270.0,,06,017,030401,3,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040132010,
060170304014,250.0,,06,017,030401,4,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040142010,
060170304015,304.0,,06,017,030401,5,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040152010,
060170304021,178.0,,06,017,030402,1,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040212010,
060170304022,341.0,,06,017,030402,2,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040222010,
060170304023,482.0,,06,017,030402,3,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040232010,
060170304024,435.0,,06,017,030402,4,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040242010,
060170304025,273.0,,06,017,030402,5,H016001,Total Households by Household Size,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703040252010,
