GEO_ID,value,MarginOfError,state,county,tract,block group,variable_code,variable_name,variable_category,year_sample,sample_level,dataset,census_geom_year,TRPAID,NEIGHBORHOOD
060170316011,6.0,,06,017,031601,1,H13_008N,Owner Occupied: Householder 60 to 64 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703160112020,
060170316012,5.0,,06,017,031601,2,H13_008N,Owner Occupied: Householder 60 to 64 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703160122020,
060170316013,8.0,,06,017,031601,3,H13_008N,Owner Occupied: Householder 60 to 64 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703160132020,
060170316021,15.0,,06,017,031602,1,H13_008N,Owner Occupied: Householder 60 to 64 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703160212020,
060170316022,5.0,,06,017,031602,2,H13_008N,Owner Occupied: Householder 60 to 64 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703160222020,
060170320011,30.0,,06,017,032001,1,H13_008N,Owner Occupied: Householder 60 to 64 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703200112020,
060170320021,9.0,,06,017,032002,1,H13_008N,Owner Occupied: Householder 60 to 64 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703200212020,
060170320022,1.0,,06,017,032002,2,H13_008N,Owner Occupied: Householder 60 to 64 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703200222020,
060170302013,12.0,,06,017,030201,3,H13_008N,Owner Occupied: Householder 60 to 64 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703020132020,
060170302011,18.0,,06,017,030201,1,H13_008N,Owner Occupied: Householder 60 to 64 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703020112020,
060170302012,34.0,,06,017,030201,2,H13_008N,Owner Occupied: Householder 60 to 64 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703020122020,
060170302021,24.0,,06,017,030202,1,H13_008N,Owner Occupied: Householder 60 to 64 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703020212020,
060170302022,12.0,,06,017,030202,2,H13_008N,Owner Occupied: Householder 60 to 64 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703020222020,
060170302023,7.0,,06,017,030202,3,H13_008N,Owner Occupied: Householder 60 to 64 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703020232020,
060170303011,16.0,,06,017,030301,1,H13_008N,Owner Occupied: Householder 60 to 64 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703030112020,
060170303012,24.0,,06,017,030301,2,H13_008N,Owner Occupied: Householder 60 to 64 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703030122020,
060170303013,22.0,,06,017,030301,3,H13_008N,Owner Occupied: Householder 60 to 64 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703030132020,
060170303021,33.0,,06,017,030302,1,H13_008N,Owner Occupied: Householder 60 to 64 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703030212020,
060170303022,26.0,,06,017,030302,2,H13_008N,Owner Occupied: Householder 60 to 64 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703030222020,
