"State","Zip Code","Program","Participants"
"CA","90305","Au Pair","2"
"CA","90402","Au Pair","1"
"CA","90402","Au Pair","1"
"CA","90402","Au Pair","1"
"CA","90403","Au Pair","1"
"CA","90403","Au Pair","1"
"CA","90405","Au Pair","1"
"CA","90405","Au Pair","2"
"CA","90501","Au Pair","1"
"CA","90502","Au Pair","1"
"CA","90503","Au Pair","1"
"CA","90505","Au Pair","3"
"CA","90601","Au Pair","1"
"CA","90602","Au Pair","1"
"CA","90603","Au Pair","1"
"CA","90621","Au Pair","1"
"CA","90670","Au Pair","1"
"CA","90680","Au Pair","1"
"CA","90720","Au Pair","2"
"CA","90720","Au Pair","3"
"CA","90731","Au Pair","1"
"CA","90755","Au Pair","1"
"CA","90755","Au Pair","1"
"CA","90802","Au Pair","1"
"CA","90803","Au Pair","3"
"CA","90804","Au Pair","1"
"CA","90804","Au Pair","1"
"CA","90807","Au Pair","1"
"CA","90808","Au Pair","1"
"CA","90814","Au Pair","1"
"CA","91001","Au Pair","2"
"CA","91001","Au Pair","1"
"CA","91001","Au Pair","1"
"CA","91006","Au Pair","1"
"CA","91011","Au Pair","1"
"CA","91011","Au Pair","1"
"CA","91011","Au Pair","7"
"CA","91024","Au Pair","1"
"CA","91030","Au Pair","2"
"CA","91030","Au Pair","1"
"CA","91030","Au Pair","1"
"CA","91040","Au Pair","1"
"CA","91104","Au Pair","1"
"CA","91105","Au Pair","1"
"CA","91107","Au Pair","4"
"CA","91108","Au Pair","1"
"CA","91201","Au Pair","2"
"CA","91206","Au Pair","1"
"CA","91301","Au Pair","1"
"CA","91301","Au Pair","7"
"CA","91301","Au Pair","1"
"CA","91302","Au Pair","1"
"CA","91302","Au Pair","4"
"CA","91304","Au Pair","1"
"CA","91307","Au Pair","1"
"CA","91316","Au Pair","1"
"CA","91316","Au Pair","3"
"CA","91320","Au Pair","2"
"CA","91320","Au Pair","1"
"CA","91321","Au Pair","1"
"CA","91325","Au Pair","1"
"CA","91326","Au Pair","2"
"CA","91344","Au Pair","1"
"CA","91344","Au Pair","1"
"CA","91351","Au Pair","1"
"CA","91354","Au Pair","2"
"CA","91354","Au Pair","1"
"CA","91354","Au Pair","1"
"CA","91355","Au Pair","1"
"CA","91356","Au Pair","1"
"CA","91356","Au Pair","1"
"CA","91360","Au Pair","1"
"CA","91361","Au Pair","1"
"CA","91361","Au Pair","4"
"CA","91361","Au Pair","7"
"CA","91362","Au Pair","1"
"CA","91362","Au Pair","2"
"CA","91362","Au Pair","5"
"CA","91364","Au Pair","1"
"CA","91364","Au Pair","2"
"CA","91367","Au Pair","1"
"CA","91367","Au Pair","2"
"CA","91377","Au Pair","2"
"CA","91381","Au Pair","1"
"CA","91387","Au Pair","1"
"CA","91390","Au Pair","1"
"CA","91401","Au Pair","1"
"CA","91403","Au Pair","1"
"CA","91403","Au Pair","1"
"CA","91403","Au Pair","7"
"CA","91406","Au Pair","1"
"CA","91423","Au Pair","3"
"CA","91423","Au Pair","2"
"CA","91423","Au Pair","5"
"CA","91423","Au Pair","2"
"CA","91436","Au Pair","8"
"CA","91506","Au Pair","1"
"CA","91506","Au Pair","1"
"CA","91506","Au Pair","2"
"CA","91602","Au Pair","2"
"CA","91604","Au Pair","1"
"CA","91604","Au Pair","1"
"CA","91604","Au Pair","5"
"CA","91607","Au Pair","1"
"CA","91607","Au Pair","3"
"CA","91607","Au Pair","1"
"CA","91607","Au Pair","1"
"CA","91709","Au Pair","2"
"CA","91709","Au Pair","1"
"CA","91709","Au Pair","1"
"CA","91711","Au Pair","1"
"CA","91730","Au Pair","1"
"CA","91739","Au Pair","2"
"CA","91739","Au Pair","3"
"CA","91745","Au Pair","1"
"CA","91748","Au Pair","1"
"CA","91752","Au Pair","1"
"CA","91754","Au Pair","1"
"CA","91755","Au Pair","1"
"CA","91767","Au Pair","1"
"CA","91775","Au Pair","1"
"CA","91775","Au Pair","1"
"CA","91791","Au Pair","1"
"CA","91801","Au Pair","1"
"CA","91901","Au Pair","1"
"CA","91902","Au Pair","1"
"CA","91902","Au Pair","2"
"CA","91910","Au Pair","1"
"CA","91911","Au Pair","1"
"CA","91913","Au Pair","2"
"CA","91913","Au Pair","2"
"CA","91913","Au Pair","1"
"CA","91914","Au Pair","1"
"CA","91915","Au Pair","2"
"CA","91915","Au Pair","2"
"CA","91942","Au Pair","1"
"CA","91977","Au Pair","1"
"CA","91977","Au Pair","2"
"CA","91978","Au Pair","1"
"CA","92003","Au Pair","1"
"CA","92007","Au Pair","1"
"CA","92007","Au Pair","2"
"CA","92008","Au Pair","1"
"CA","92008","Au Pair","1"
"CA","92009","Au Pair","1"
"CA","92009","Au Pair","2"
"CA","92009","Au Pair","5"
"CA","92010","Au Pair","1"
"CA","92011","Au Pair","1"
"CA","92011","Au Pair","1"
"CA","92014","Au Pair","1"
"CA","92014","Au Pair","5"
"CA","92019","Au Pair","1"
"CA","92020","Au Pair","1"
"CA","92020","Au Pair","1"
"CA","92024","Au Pair","1"
"CA","92024","Au Pair","4"
"CA","92024","Au Pair","5"
"CA","92024","Au Pair","1"
"CA","92026","Au Pair","2"
"CA","92027","Au Pair","1"
"CA","92028","Au Pair","1"
"CA","92028","Au Pair","1"
"CA","92029","Au Pair","1"
"CA","92029","Au Pair","1"
"CA","92037","Au Pair","2"
"CA","92037","Au Pair","1"
"CA","92037","Au Pair","3"
"CA","92040","Au Pair","1"
"CA","92040","Au Pair","1"
"CA","92054","Au Pair","1"
"CA","92056","Au Pair","1"
"CA","92056","Au Pair","1"
"CA","92057","Au Pair","1"
"CA","92057","Au Pair","1"
"CA","92057","Au Pair","1"
"CA","92057","Au Pair","1"
"CA","92058","Au Pair","1"
"CA","92064","Au Pair","2"
"CA","92064","Au Pair","1"
"CA","92064","Au Pair","5"
"CA","92064","Au Pair","1"
"CA","92065","Au Pair","1"
"CA","92065","Au Pair","1"
"CA","92067","Au Pair","1"
"CA","92067","Au Pair","1"
"CA","92067","Au Pair","3"
"CA","92069","Au Pair","1"
"CA","92069","Au Pair","1"
"CA","92069","Au Pair","1"
"CA","92071","Au Pair","3"
"CA","92075","Au Pair","1"
"CA","92075","Au Pair","1"
"CA","92078","Au Pair","1"
"CA","92078","Au Pair","1"
"CA","92078","Au Pair","4"
"CA","92078","Au Pair","1"
"CA","92083","Au Pair","1"
"CA","92084","Au Pair","1"
"CA","92084","Au Pair","1"
"CA","92091","Au Pair","1"
"CA","92091","Au Pair","1"
"CA","92091","Au Pair","1"
"CA","92102","Au Pair","1"
"CA","92102","Au Pair","1"
"CA","92103","Au Pair","1"
"CA","92104","Au Pair","1"
"CA","92104","Au Pair","1"
"CA","92107","Au Pair","4"
"CA","92109","Au Pair","1"
"CA","92109","Au Pair","1"
"CA","92115","Au Pair","1"
"CA","92116","Au Pair","1"
"CA","92118","Au Pair","1"
"CA","92118","Au Pair","1"
"CA","92118","Au Pair","5"
"CA","92119","Au Pair","1"
"CA","92119","Au Pair","2"
"CA","92120","Au Pair","1"
"CA","92122","Au Pair","1"
"CA","92123","Au Pair","1"
"CA","92123","Au Pair","1"
"CA","92124","Au Pair","2"
"CA","92126","Au Pair","1"
"CA","92127","Au Pair","1"
"CA","92127","Au Pair","4"
"CA","92127","Au Pair","2"
"CA","92128","Au Pair","2"
"CA","92129","Au Pair","2"
"CA","92129","Au Pair","1"
"CA","92129","Au Pair","1"
"CA","92130","Au Pair","3"
"CA","92130","Au Pair","4"
"CA","92130","Au Pair","4"
"CA","92131","Au Pair","2"
"CA","92131","Au Pair","1"
"CA","92131","Au Pair","2"
"CA","92154","Au Pair","1"
"CA","92154","Au Pair","1"
"CA","92211","Au Pair","1"
"CA","92211","Au Pair","1"
"CA","92252","Au Pair","1"
"CA","92270","Au Pair","1"
"CA","92270","Au Pair","1"
"CA","92325","Au Pair","1"
"CA","92336","Au Pair","1"
"CA","92373","Au Pair","1"
"CA","92373","Au Pair","1"
"CA","92373","Au Pair","1"
"CA","92374","Au Pair","1"
"CA","92503","Au Pair","2"
"CA","92506","Au Pair","1"
"CA","92508","Au Pair","1"
"CA","92509","Au Pair","1"
"CA","92530","Au Pair","1"
"CA","92563","Au Pair","3"
"CA","92584","Au Pair","1"
"CA","92592","Au Pair","1"
"CA","92592","Au Pair","1"
"CA","92592","Au Pair","1"
"CA","92596","Au Pair","1"
"CA","92596","Au Pair","1"
"CA","92602","Au Pair","1"
"CA","92602","Au Pair","2"
"CA","92602","Au Pair","1"
"CA","92603","Au Pair","1"
"CA","92603","Au Pair","1"
"CA","92603","Au Pair","1"
"CA","92604","Au Pair","1"
"CA","92610","Au Pair","1"
"CA","92610","Au Pair","1"
"CA","92617","Au Pair","1"
"CA","92618","Au Pair","1"
"CA","92618","Au Pair","4"
"CA","92620","Au Pair","1"
"CA","92620","Au Pair","2"
"CA","92625","Au Pair","1"
"CA","92626","Au Pair","1"
"CA","92626","Au Pair","2"
"CA","92626","Au Pair","1"
"CA","92627","Au Pair","1"
"CA","92630","Au Pair","2"
"CA","92646","Au Pair","2"
"CA","92646","Au Pair","1"
"CA","92646","Au Pair","1"
"CA","92646","Au Pair","1"
"CA","92647","Au Pair","1"
"CA","92648","Au Pair","1"
"CA","92651","Au Pair","1"
"CA","92651","Au Pair","1"
"CA","92651","Au Pair","1"
"CA","92653","Au Pair","1"
"CA","92653","Au Pair","2"
"CA","92653","Au Pair","1"
"CA","92657","Au Pair","1"
"CA","92657","Au Pair","1"
"CA","92657","Au Pair","2"
"CA","92660","Au Pair","1"
"CA","92660","Au Pair","2"
"CA","92660","Au Pair","2"
"CA","92660","Au Pair","3"
"CA","92661","Au Pair","1"
"CA","92663","Au Pair","1"
"CA","92672","Au Pair","1"
"CA","92672","Au Pair","2"
"CA","92673","Au Pair","3"
"CA","92675","Au Pair","2"
"CA","92675","Au Pair","1"
"CA","92676","Au Pair","1"
"CA","92677","Au Pair","1"
"CA","92677","Au Pair","1"
"CA","92677","Au Pair","3"
"CA","92677","Au Pair","1"
"CA","92679","Au Pair","1"
"CA","92679","Au Pair","1"
"CA","92688","Au Pair","3"
"CA","92688","Au Pair","1"
"CA","92691","Au Pair","1"
"CA","92692","Au Pair","3"
"CA","92692","Au Pair","1"
"CA","92694","Au Pair","1"
"CA","92694","Au Pair","2"
"CA","92694","Au Pair","5"
"CA","92704","Au Pair","1"
"CA","92705","Au Pair","2"
"CA","92708","Au Pair","1"
"CA","92708","Au Pair","1"
"CA","92780","Au Pair","1"
"CA","92782","Au Pair","1"
"CA","92807","Au Pair","1"
"CA","92821","Au Pair","1"
"CA","92831","Au Pair","2"
"CA","92831","Au Pair","1"
"CA","92835","Au Pair","1"
"CA","92835","Au Pair","1"
"CA","92835","Au Pair","1"
"CA","92843","Au Pair","2"
"CA","92861","Au Pair","1"
"CA","92861","Au Pair","1"
"CA","92866","Au Pair","1"
"CA","92867","Au Pair","1"
"CA","92869","Au Pair","2"
"CA","92869","Au Pair","1"
"CA","92880","Au Pair","3"
"CA","92881","Au Pair","1"
"CA","92881","Au Pair","1"
"CA","92882","Au Pair","2"
"CA","92882","Au Pair","1"
"CA","92883","Au Pair","1"
"CA","92886","Au Pair","1"
"CA","92886","Au Pair","1"
"CA","92886","Au Pair","3"
"CA","93003","Au Pair","1"
"CA","93004","Au Pair","1"
"CA","93004","Au Pair","1"
"CA","93012","Au Pair","1"
"CA","93013","Au Pair","1"
"CA","93013","Au Pair","1"
"CA","93021","Au Pair","1"
"CA","93021","Au Pair","1"
"CA","93023","Au Pair","1"
"CA","93023","Au Pair","2"
"CA","93035","Au Pair","1"
"CA","93036","Au Pair","1"
"CA","93060","Au Pair","1"
"CA","93065","Au Pair","1"
"CA","93065","Au Pair","1"
"CA","93105","Au Pair","2"
"CA","93108","Au Pair","1"
"CA","93108","Au Pair","1"
"CA","93110","Au Pair","1"
"CA","93111","Au Pair","1"
"CA","93117","Au Pair","1"
"CA","93117","Au Pair","1"
"CA","93230","Au Pair","2"
"CA","93291","Au Pair","2"
"CA","93292","Au Pair","1"
"CA","93401","Au Pair","2"
"CA","93402","Au Pair","1"
"CA","93402","Au Pair","2"
"CA","93422","Au Pair","1"
"CA","93422","Au Pair","3"
"CA","93427","Au Pair","1"
"CA","93428","Au Pair","1"
"CA","93436","Au Pair","1"
"CA","93441","Au Pair","1"
"CA","93446","Au Pair","2"
"CA","93449","Au Pair","1"
"CA","93449","Au Pair","1"
"CA","93453","Au Pair","1"
"CA","93460","Au Pair","1"
"CA","93536","Au Pair","1"
"CA","93611","Au Pair","1"
"CA","93611","Au Pair","1"
"CA","93704","Au Pair","1"
"CA","93711","Au Pair","1"
"CA","93720","Au Pair","1"
"CA","93730","Au Pair","2"
"CA","93908","Au Pair","1"
"CA","93908","Au Pair","1"
"CA","93923","Au Pair","1"
"CA","93923","Au Pair","2"
"CA","93924","Au Pair","1"
"CA","93924","Au Pair","2"
"CA","93933","Au Pair","1"
"CA","93933","Au Pair","1"
"CA","93940","Au Pair","1"
"CA","93953","Au Pair","2"
"CA","94002","Au Pair","1"
"CA","94002","Au Pair","1"
"CA","94002","Au Pair","2"
"CA","94002","Au Pair","2"
"CA","94002","Au Pair","9"
"CA","94005","Au Pair","1"
"CA","94005","Au Pair","2"
"CA","94010","Au Pair","6"
"CA","94010","Au Pair","1"
"CA","94010","Au Pair","21"
"CA","94010","Au Pair","28"
"CA","94010","Au Pair","1"
"CA","94010","Au Pair","1"
"CA","94015","Au Pair","1"
"CA","94015","Au Pair","3"
"CA","94019","Au Pair","3"
"CA","94019","Au Pair","2"
"CA","94019","Au Pair","6"
"CA","94022","Au Pair","1"
"CA","94022","Au Pair","1"
"CA","94022","Au Pair","1"
"CA","94022","Au Pair","1"
"CA","94022","Au Pair","10"
"CA","94024","Au Pair","6"
"CA","94024","Au Pair","6"
"CA","94024","Au Pair","1"
"CA","94025","Au Pair","1"
"CA","94025","Au Pair","1"
"CA","94025","Au Pair","8"
"CA","94025","Au Pair","17"
"CA","94025","Au Pair","2"
"CA","94027","Au Pair","2"
"CA","94027","Au Pair","2"
"CA","94027","Au Pair","1"
"CA","94028","Au Pair","2"
"CA","94028","Au Pair","2"
"CA","94028","Au Pair","3"
"CA","94030","Au Pair","2"
"CA","94030","Au Pair","1"
"CA","94030","Au Pair","2"
"CA","94030","Au Pair","1"
"CA","94037","Au Pair","3"
"CA","94040","Au Pair","1"
"CA","94040","Au Pair","3"
"CA","94040","Au Pair","1"
"CA","94043","Au Pair","1"
"CA","94043","Au Pair","1"
"CA","94043","Au Pair","6"
"CA","94044","Au Pair","3"
"CA","94044","Au Pair","6"
"CA","94044","Au Pair","4"
"CA","94044","Au Pair","1"
"CA","94044","Au Pair","1"
"CA","94060","Au Pair","2"
"CA","94061","Au Pair","4"
"CA","94061","Au Pair","3"
"CA","94061","Au Pair","1"
"CA","94061","Au Pair","6"
"CA","94062","Au Pair","7"
"CA","94062","Au Pair","1"
"CA","94062","Au Pair","1"
"CA","94062","Au Pair","7"
"CA","94062","Au Pair","13"
"CA","94062","Au Pair","1"
"CA","94063","Au Pair","1"
"CA","94065","Au Pair","1"
"CA","94066","Au Pair","1"
"CA","94066","Au Pair","1"
"CA","94070","Au Pair","2"
"CA","94070","Au Pair","9"
"CA","94070","Au Pair","16"
"CA","94070","Au Pair","1"
"CA","94070","Au Pair","1"
"CA","94070","Au Pair","1"
"CA","94080","Au Pair","1"
"CA","94080","Au Pair","1"
"CA","94080","Au Pair","1"
"CA","94085","Au Pair","1"
"CA","94086","Au Pair","1"
"CA","94086","Au Pair","1"
"CA","94087","Au Pair","1"
"CA","94087","Au Pair","1"
"CA","94087","Au Pair","1"
"CA","94087","Au Pair","2"
"CA","94087","Au Pair","1"
"CA","94089","Au Pair","1"
"CA","94089","Au Pair","1"
"CA","94089","Au Pair","2"
"CA","94102","Au Pair","2"
"CA","94103","Au Pair","1"
"CA","94107","Au Pair","1"
"CA","94107","Au Pair","7"
"CA","94108","Au Pair","1"
"CA","94109","Au Pair","1"
"CA","94109","Au Pair","5"
"CA","94109","Au Pair","1"
"CA","94110","Au Pair","1"
"CA","94110","Au Pair","6"
"CA","94110","Au Pair","11"
"CA","94110","Au Pair","1"
"CA","94112","Au Pair","1"
"CA","94112","Au Pair","7"
"CA","94114","Au Pair","1"
"CA","94114","Au Pair","4"
"CA","94114","Au Pair","1"
"CA","94114","Au Pair","13"
"CA","94114","Au Pair","3"
"CA","94115","Au Pair","2"
"CA","94115","Au Pair","2"
"CA","94116","Au Pair","3"
"CA","94116","Au Pair","1"
"CA","94116","Au Pair","1"
"CA","94116","Au Pair","1"
"CA","94116","Au Pair","4"
"CA","94116","Au Pair","1"
"CA","94117","Au Pair","2"
"CA","94117","Au Pair","2"
"CA","94117","Au Pair","7"
"CA","94117","Au Pair","1"
"CA","94118","Au Pair","1"
"CA","94118","Au Pair","1"
"CA","94118","Au Pair","6"
"CA","94118","Au Pair","13"
"CA","94121","Au Pair","2"
"CA","94121","Au Pair","4"
"CA","94121","Au Pair","5"
"CA","94121","Au Pair","1"
"CA","94122","Au Pair","1"
"CA","94122","Au Pair","3"
"CA","94122","Au Pair","9"
"CA","94122","Au Pair","1"
"CA","94123","Au Pair","1"
"CA","94123","Au Pair","1"
"CA","94123","Au Pair","6"
"CA","94124","Au Pair","1"
"CA","94127","Au Pair","4"
"CA","94127","Au Pair","1"
"CA","94127","Au Pair","11"
"CA","94127","Au Pair","1"
"CA","94129","Au Pair","2"
"CA","94129","Au Pair","2"
"CA","94131","Au Pair","3"
"CA","94131","Au Pair","1"
"CA","94131","Au Pair","7"
"CA","94131","Au Pair","11"
"CA","94131","Au Pair","1"
"CA","94131","Au Pair","1"
"CA","94132","Au Pair","1"
"CA","94132","Au Pair","2"
"CA","94132","Au Pair","1"
"CA","94133","Au Pair","1"
"CA","94134","Au Pair","2"
"CA","94134","Au Pair","2"
"CA","94301","Au Pair","2"
"CA","94301","Au Pair","2"
"CA","94301","Au Pair","4"
"CA","94303","Au Pair","3"
"CA","94303","Au Pair","4"
"CA","94303","Au Pair","1"
"CA","94303","Au Pair","1"
"CA","94304","Au Pair","1"
"CA","94305","Au Pair","2"
"CA","94306","Au Pair","1"
"CA","94306","Au Pair","6"
"CA","94401","Au Pair","3"
"CA","94402","Au Pair","1"
"CA","94402","Au Pair","2"
"CA","94402","Au Pair","7"
"CA","94403","Au Pair","3"
"CA","94403","Au Pair","3"
"CA","94403","Au Pair","6"
"CA","94404","Au Pair","5"
"CA","94404","Au Pair","7"
"CA","94501","Au Pair","1"
"CA","94501","Au Pair","2"
"CA","94501","Au Pair","1"
"CA","94501","Au Pair","1"
"CA","94501","Au Pair","11"
"CA","94501","Au Pair","1"
"CA","94501","Au Pair","1"
"CA","94502","Au Pair","3"
"CA","94506","Au Pair","1"
"CA","94506","Au Pair","1"
"CA","94506","Au Pair","15"
"CA","94506","Au Pair","1"
"CA","94506","Au Pair","1"
"CA","94507","Au Pair","4"
"CA","94507","Au Pair","2"
"CA","94507","Au Pair","11"
"CA","94510","Au Pair","4"
"CA","94513","Au Pair","4"
"CA","94513","Au Pair","3"
"CA","94517","Au Pair","1"
"CA","94517","Au Pair","2"
"CA","94518","Au Pair","3"
"CA","94519","Au Pair","1"
"CA","94519","Au Pair","1"
"CA","94520","Au Pair","1"
"CA","94521","Au Pair","1"
"CA","94521","Au Pair","2"
"CA","94523","Au Pair","1"
"CA","94523","Au Pair","2"
"CA","94526","Au Pair","1"
"CA","94526","Au Pair","12"
"CA","94526","Au Pair","1"
"CA","94528","Au Pair","1"
"CA","94530","Au Pair","2"
"CA","94530","Au Pair","1"
"CA","94530","Au Pair","1"
"CA","94530","Au Pair","3"
"CA","94533","Au Pair","1"
"CA","94534","Au Pair","1"
"CA","94534","Au Pair","1"
"CA","94536","Au Pair","2"
"CA","94536","Au Pair","3"
"CA","94539","Au Pair","1"
"CA","94539","Au Pair","2"
"CA","94541","Au Pair","3"
"CA","94542","Au Pair","1"
"CA","94542","Au Pair","1"
"CA","94542","Au Pair","1"
"CA","94546","Au Pair","1"
"CA","94546","Au Pair","3"
"CA","94549","Au Pair","5"
"CA","94549","Au Pair","12"
"CA","94549","Au Pair","1"
"CA","94549","Au Pair","15"
"CA","94549","Au Pair","1"
"CA","94549","Au Pair","1"
"CA","94550","Au Pair","1"
"CA","94550","Au Pair","3"
"CA","94550","Au Pair","1"
"CA","94550","Au Pair","1"
"CA","94550","Au Pair","6"
"CA","94551","Au Pair","3"
"CA","94552","Au Pair","1"
"CA","94552","Au Pair","1"
"CA","94552","Au Pair","1"
"CA","94553","Au Pair","4"
"CA","94553","Au Pair","2"
"CA","94553","Au Pair","8"
"CA","94555","Au Pair","1"
"CA","94555","Au Pair","1"
"CA","94556","Au Pair","2"
"CA","94556","Au Pair","2"
"CA","94556","Au Pair","5"
"CA","94558","Au Pair","1"
"CA","94558","Au Pair","1"
"CA","94558","Au Pair","2"
"CA","94559","Au Pair","1"
"CA","94560","Au Pair","1"
"CA","94560","Au Pair","1"
"CA","94560","Au Pair","1"
"CA","94561","Au Pair","1"
"CA","94561","Au Pair","2"
"CA","94561","Au Pair","1"
"CA","94563","Au Pair","2"
"CA","94563","Au Pair","1"
"CA","94563","Au Pair","1"
"CA","94563","Au Pair","12"
"CA","94563","Au Pair","14"
"CA","94563","Au Pair","1"
"CA","94563","Au Pair","1"
"CA","94565","Au Pair","1"
"CA","94565","Au Pair","1"
"CA","94566","Au Pair","1"
"CA","94566","Au Pair","1"
"CA","94566","Au Pair","4"
"CA","94566","Au Pair","6"
"CA","94568","Au Pair","3"
"CA","94568","Au Pair","1"
"CA","94568","Au Pair","4"
"CA","94568","Au Pair","3"
"CA","94568","Au Pair","1"
"CA","94578","Au Pair","2"
"CA","94582","Au Pair","1"
"CA","94582","Au Pair","1"
"CA","94582","Au Pair","9"
"CA","94582","Au Pair","1"
"CA","94583","Au Pair","1"
"CA","94583","Au Pair","2"
"CA","94583","Au Pair","1"
"CA","94583","Au Pair","2"
"CA","94583","Au Pair","2"
"CA","94587","Au Pair","1"
"CA","94588","Au Pair","2"
"CA","94588","Au Pair","2"
"CA","94595","Au Pair","1"
"CA","94595","Au Pair","1"
"CA","94595","Au Pair","1"
"CA","94595","Au Pair","1"
"CA","94596","Au Pair","1"
"CA","94596","Au Pair","1"
"CA","94596","Au Pair","2"
"CA","94597","Au Pair","1"
"CA","94597","Au Pair","1"
"CA","94597","Au Pair","5"
"CA","94598","Au Pair","4"
"CA","94598","Au Pair","3"
"CA","94598","Au Pair","3"
"CA","94601","Au Pair","1"
"CA","94602","Au Pair","3"
"CA","94602","Au Pair","3"
"CA","94605","Au Pair","1"
"CA","94605","Au Pair","3"
"CA","94605","Au Pair","1"
"CA","94605","Au Pair","1"
"CA","94606","Au Pair","2"
"CA","94607","Au Pair","1"
"CA","94607","Au Pair","2"
"CA","94608","Au Pair","1"
"CA","94608","Au Pair","1"
"CA","94608","Au Pair","1"
"CA","94609","Au Pair","3"
"CA","94609","Au Pair","3"
"CA","94610","Au Pair","2"
"CA","94610","Au Pair","5"
"CA","94610","Au Pair","7"
"CA","94610","Au Pair","1"
"CA","94611","Au Pair","5"
"CA","94611","Au Pair","1"
"CA","94611","Au Pair","15"
"CA","94611","Au Pair","25"
"CA","94611","Au Pair","1"
"CA","94618","Au Pair","2"
"CA","94618","Au Pair","1"
"CA","94618","Au Pair","10"
"CA","94618","Au Pair","1"
"CA","94619","Au Pair","1"
"CA","94619","Au Pair","2"
"CA","94619","Au Pair","2"
"CA","94702","Au Pair","1"
"CA","94702","Au Pair","1"
"CA","94703","Au Pair","1"
"CA","94703","Au Pair","3"
"CA","94703","Au Pair","1"
"CA","94704","Au Pair","2"
"CA","94705","Au Pair","7"
"CA","94706","Au Pair","2"
